,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
31,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-01,Degrees Fahrenheit,None,24,100.0,Y,5.583333,12.0,14,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
32,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-02,Degrees Fahrenheit,None,24,100.0,Y,25.333333,38.0,15,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
33,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-03,Degrees Fahrenheit,None,24,100.0,Y,45.0,56.0,15,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
34,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-04,Degrees Fahrenheit,None,24,100.0,Y,51.333333,59.0,12,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
35,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-05,Degrees Fahrenheit,None,24,100.0,Y,33.708333,48.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
36,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-06,Degrees Fahrenheit,None,24,100.0,Y,28.291667,30.0,14,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
37,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-07,Degrees Fahrenheit,None,24,100.0,Y,34.125,57.0,23,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
38,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-08,Degrees Fahrenheit,None,24,100.0,Y,24.291667,49.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
39,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-09,Degrees Fahrenheit,None,24,100.0,Y,14.833333,17.0,12,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
40,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-10,Degrees Fahrenheit,None,24,100.0,Y,17.958333,24.0,23,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
41,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-11,Degrees Fahrenheit,None,24,100.0,Y,25.833333,29.0,12,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
42,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-12,Degrees Fahrenheit,None,24,100.0,Y,31.25,38.0,18,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
43,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-13,Degrees Fahrenheit,None,24,100.0,Y,25.041667,30.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
44,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-14,Degrees Fahrenheit,None,24,100.0,Y,33.083333,42.0,16,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
45,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-15,Degrees Fahrenheit,None,24,100.0,Y,32.583333,42.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
46,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-16,Degrees Fahrenheit,None,24,100.0,Y,22.375,24.0,10,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
47,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-17,Degrees Fahrenheit,None,24,100.0,Y,20.75,26.0,12,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
48,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-18,Degrees Fahrenheit,None,24,100.0,Y,17.625,20.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
49,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-19,Degrees Fahrenheit,None,24,100.0,Y,13.5,21.0,14,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
50,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-20,Degrees Fahrenheit,None,24,100.0,Y,26.166667,35.0,23,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
51,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-21,Degrees Fahrenheit,None,24,100.0,Y,31.291667,37.0,1,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
52,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-22,Degrees Fahrenheit,None,24,100.0,Y,26.208333,30.0,11,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
53,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-23,Degrees Fahrenheit,None,24,100.0,Y,30.375,39.0,17,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
54,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-24,Degrees Fahrenheit,None,24,100.0,Y,35.541667,47.0,10,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
55,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-25,Degrees Fahrenheit,None,24,100.0,Y,20.541667,27.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
56,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-26,Degrees Fahrenheit,None,24,100.0,Y,17.375,19.0,13,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
57,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-27,Degrees Fahrenheit,None,24,100.0,Y,16.375,20.0,12,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
58,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-02-28,Degrees Fahrenheit,None,24,100.0,Y,14.125,17.0,14,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
59,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-03-01,Degrees Fahrenheit,None,24,100.0,Y,20.208333,30.0,14,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
60,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-03-02,Degrees Fahrenheit,None,24,100.0,Y,22.375,27.0,12,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
61,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-03-03,Degrees Fahrenheit,None,24,100.0,Y,20.25,23.0,10,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
62,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-03-04,Degrees Fahrenheit,None,24,100.0,Y,13.791667,19.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
63,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-03-05,Degrees Fahrenheit,None,24,100.0,Y,10.5,14.0,14,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
64,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-03-06,Degrees Fahrenheit,None,24,100.0,Y,9.625,13.0,23,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
65,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-03-07,Degrees Fahrenheit,None,24,100.0,Y,14.416667,19.0,14,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
