,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
5055,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-01-01,Parts per million,None,19,79.0,Y,0.2,0.2,5,2.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5056,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-01-02,Parts per million,None,21,88.0,Y,0.185286,0.222,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5057,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-01-02,Parts per million,None,18,75.0,Y,0.2,0.2,0,2.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5058,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-01-03,Parts per million,None,24,100.0,Y,0.177875,0.216,8,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5059,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-01-03,Parts per million,None,24,100.0,Y,0.2,0.2,0,2.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5060,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-01-04,Parts per million,None,24,100.0,Y,0.313583,1.076,22,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5061,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-01-04,Parts per million,None,24,100.0,Y,0.229167,0.6,23,7.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5062,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-01-05,Parts per million,None,24,100.0,Y,0.371458,0.796,4,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5063,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-01-05,Parts per million,None,24,100.0,Y,0.4375,0.8,4,9.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5064,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-01-06,Parts per million,None,24,100.0,Y,0.177042,0.222,0,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5065,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-01-06,Parts per million,None,24,100.0,Y,0.2,0.2,0,2.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5066,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-01-07,Parts per million,None,22,92.0,Y,0.143909,0.183,17,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5067,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-01-07,Parts per million,None,24,100.0,Y,0.108333,0.2,0,2.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5068,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-01-08,Parts per million,None,24,100.0,Y,0.210875,0.394,12,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
