,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
16630,2/25/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034231,0.049,45.0,PISECO LAKE,New York
16634,2/24/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036000000000000004,0.052000000000000005,48.0,PISECO LAKE,New York
16638,2/23/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038176,0.049,45.0,PISECO LAKE,New York
16642,2/22/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040529,0.042,39.0,PISECO LAKE,New York
16646,2/21/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.043588,0.045,42.0,PISECO LAKE,New York
16650,2/20/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037058999999999995,0.040999999999999995,38.0,PISECO LAKE,New York
16654,2/19/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040588,0.042,39.0,PISECO LAKE,New York
16658,2/18/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034059,0.04,37.0,PISECO LAKE,New York
16662,2/17/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033647,0.043,40.0,PISECO LAKE,New York
16666,2/16/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034941,0.04,37.0,PISECO LAKE,New York
16670,2/15/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035529000000000005,0.040999999999999995,38.0,PISECO LAKE,New York
16674,2/14/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034941,0.04,37.0,PISECO LAKE,New York
16678,2/13/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035529000000000005,0.038,35.0,PISECO LAKE,New York
16682,2/12/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032647,0.040999999999999995,38.0,PISECO LAKE,New York
16686,2/11/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037538,0.040999999999999995,38.0,PISECO LAKE,New York
16690,2/10/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032118,0.033,31.0,PISECO LAKE,New York
16694,2/9/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031764999999999995,0.035,32.0,PISECO LAKE,New York
16705,2/6/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027587999999999998,0.03,28.0,PISECO LAKE,New York
16709,2/5/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032385000000000004,0.036000000000000004,33.0,PISECO LAKE,New York
16713,2/4/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036941,0.04,37.0,PISECO LAKE,New York
16717,2/3/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031764999999999995,0.038,35.0,PISECO LAKE,New York
16721,2/2/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026294,0.032,30.0,PISECO LAKE,New York
16725,2/1/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029647000000000003,0.034,31.0,PISECO LAKE,New York
16729,1/31/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020765000000000002,0.028999999999999998,27.0,PISECO LAKE,New York
16733,1/30/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027529,0.037000000000000005,34.0,PISECO LAKE,New York
16737,1/29/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035059,0.042,39.0,PISECO LAKE,New York
16745,1/27/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028706,0.03,28.0,PISECO LAKE,New York
16749,1/26/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022294,0.025,23.0,PISECO LAKE,New York
16753,1/25/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035059,0.040999999999999995,38.0,PISECO LAKE,New York
16757,1/24/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029412,0.038,35.0,PISECO LAKE,New York
16761,1/23/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027529,0.035,32.0,PISECO LAKE,New York
16765,1/22/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032,0.040999999999999995,38.0,PISECO LAKE,New York
16769,1/21/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040471,0.044000000000000004,41.0,PISECO LAKE,New York
16776,1/20/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041294,0.043,40.0,PISECO LAKE,New York
16779,1/19/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036294,0.039,36.0,PISECO LAKE,New York
16782,1/18/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028588,0.036000000000000004,33.0,PISECO LAKE,New York
16785,1/17/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035647000000000005,0.04,37.0,PISECO LAKE,New York
16789,1/16/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032588,0.038,35.0,PISECO LAKE,New York
16793,1/15/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025529,0.03,28.0,PISECO LAKE,New York
16797,1/14/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022765,0.027999999999999997,26.0,PISECO LAKE,New York
16805,1/12/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030824,0.032,30.0,PISECO LAKE,New York
16809,1/11/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027941000000000004,0.034,31.0,PISECO LAKE,New York
16813,1/10/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020412,0.027000000000000003,25.0,PISECO LAKE,New York
16817,1/9/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029588,0.036000000000000004,33.0,PISECO LAKE,New York
16821,1/7/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024385,0.035,32.0,PISECO LAKE,New York
16822,1/6/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033412,0.037000000000000005,34.0,PISECO LAKE,New York
16823,1/5/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032,0.038,35.0,PISECO LAKE,New York
16824,1/8/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033471,0.036000000000000004,33.0,PISECO LAKE,New York
16837,1/4/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026470999999999998,0.031,29.0,PISECO LAKE,New York
16841,1/3/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015588,0.021,19.0,PISECO LAKE,New York
16843,1/2/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020941,0.031,29.0,PISECO LAKE,New York
16844,1/1/2020,41,5,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033,0.037000000000000005,34.0,PISECO LAKE,New York
16854,11/29/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.013615,0.015,14.0,CCNY,New York
16858,11/28/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015824,0.02,19.0,CCNY,New York
16862,11/27/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017588,0.021,19.0,CCNY,New York
16866,11/26/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016588,0.025,23.0,CCNY,New York
16870,11/25/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.012118,0.019,18.0,CCNY,New York
16874,11/24/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.012235,0.023,21.0,CCNY,New York
16878,11/23/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019706,0.023,21.0,CCNY,New York
16882,11/22/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017824,0.026000000000000002,24.0,CCNY,New York
16886,11/21/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017294,0.023,21.0,CCNY,New York
16890,11/20/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.011462,0.013000000000000001,12.0,CCNY,New York
16894,11/19/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019528999999999998,0.021,19.0,CCNY,New York
16898,11/18/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021412,0.027999999999999997,26.0,CCNY,New York
16902,11/17/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023294,0.027000000000000003,25.0,CCNY,New York
16906,11/16/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015647,0.027999999999999997,26.0,CCNY,New York
16910,11/15/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031471,0.037000000000000005,34.0,CCNY,New York
16914,11/14/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019765,0.027000000000000003,25.0,CCNY,New York
16918,11/13/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.004706,0.012,11.0,CCNY,New York
16922,11/12/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.011765000000000001,0.018000000000000002,17.0,CCNY,New York
16926,11/11/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.005294,0.008,7.0,CCNY,New York
16930,11/10/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.014706,0.019,18.0,CCNY,New York
16934,11/9/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.008176000000000001,0.017,16.0,CCNY,New York
16938,11/8/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.010059,0.024,22.0,CCNY,New York
16942,11/7/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029058999999999998,0.038,35.0,CCNY,New York
16946,11/6/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015941,0.022000000000000002,20.0,CCNY,New York
16950,11/5/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.011615,0.018000000000000002,17.0,CCNY,New York
16954,11/4/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019647,0.024,22.0,CCNY,New York
16958,11/3/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017176,0.024,22.0,CCNY,New York
16962,11/2/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023294,0.03,28.0,CCNY,New York
16966,11/1/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021471,0.023,21.0,CCNY,New York
16970,10/31/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019882,0.022000000000000002,20.0,CCNY,New York
16974,10/30/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.012824,0.016,15.0,CCNY,New York
16978,10/29/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018000000000000002,0.02,19.0,CCNY,New York
16982,10/28/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.002059,0.005,5.0,CCNY,New York
16986,10/27/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.014882,0.017,16.0,CCNY,New York
16990,10/26/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.006059,0.012,11.0,CCNY,New York
16994,10/25/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015588,0.02,19.0,CCNY,New York
16998,10/24/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.013235,0.015,14.0,CCNY,New York
17002,10/23/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026118000000000002,0.031,29.0,CCNY,New York
17006,10/22/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.008353,0.013999999999999999,13.0,CCNY,New York
17010,10/21/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.006353,0.015,14.0,CCNY,New York
17014,10/20/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.008412000000000001,0.015,14.0,CCNY,New York
17018,10/19/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023647,0.031,29.0,CCNY,New York
17022,10/18/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017706,0.028999999999999998,27.0,CCNY,New York
17026,10/17/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016647,0.027999999999999997,26.0,CCNY,New York
17030,10/16/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019824,0.023,21.0,CCNY,New York
17034,10/15/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036213999999999996,0.043,40.0,CCNY,New York
17038,10/14/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020118,0.028999999999999998,27.0,CCNY,New York
17042,10/13/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.012765,0.017,16.0,CCNY,New York
17046,10/12/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018529,0.024,22.0,CCNY,New York
17050,10/11/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022941,0.024,22.0,CCNY,New York
17054,10/10/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021824,0.025,23.0,CCNY,New York
17058,10/9/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025882,0.031,29.0,CCNY,New York
17062,10/8/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019765,0.025,23.0,CCNY,New York
17066,10/7/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033,0.039,36.0,CCNY,New York
17070,10/6/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031353,0.038,35.0,CCNY,New York
17074,10/5/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028999999999999998,0.035,32.0,CCNY,New York
17078,10/4/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028176,0.033,31.0,CCNY,New York
17082,10/3/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019882,0.027000000000000003,25.0,CCNY,New York
17086,10/2/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020294,0.03,28.0,CCNY,New York
17090,10/1/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022118000000000002,0.027000000000000003,25.0,CCNY,New York
17094,9/30/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024929,0.03,28.0,CCNY,New York
17098,9/29/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018353,0.019,18.0,CCNY,New York
17102,9/28/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023235,0.028999999999999998,27.0,CCNY,New York
17106,9/27/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025176,0.031,29.0,CCNY,New York
17110,9/26/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027118,0.037000000000000005,34.0,CCNY,New York
17114,9/25/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029824,0.044000000000000004,41.0,CCNY,New York
17118,9/24/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017529,0.032,30.0,CCNY,New York
17122,9/23/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032412,0.044000000000000004,41.0,CCNY,New York
17126,9/22/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031353,0.033,31.0,CCNY,New York
17130,9/21/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.02,0.026000000000000002,24.0,CCNY,New York
17134,9/20/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021588,0.027999999999999997,26.0,CCNY,New York
17138,9/19/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024471,0.028999999999999998,27.0,CCNY,New York
17142,9/18/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023235,0.026000000000000002,24.0,CCNY,New York
17146,9/17/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017529,0.024,22.0,CCNY,New York
17150,9/16/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021647,0.027000000000000003,25.0,CCNY,New York
17154,9/15/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016429,0.024,22.0,CCNY,New York
17158,9/14/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021412,0.025,23.0,CCNY,New York
17162,9/13/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021412,0.027999999999999997,26.0,CCNY,New York
17166,9/12/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021353,0.027999999999999997,26.0,CCNY,New York
17170,9/11/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021647,0.027000000000000003,25.0,CCNY,New York
17174,9/10/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.013000000000000001,0.02,19.0,CCNY,New York
17178,9/9/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021,0.032,30.0,CCNY,New York
17182,9/8/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025353,0.038,35.0,CCNY,New York
17186,9/7/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026118000000000002,0.035,32.0,CCNY,New York
17190,9/6/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044059,0.054000000000000006,50.0,CCNY,New York
17194,9/5/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031529,0.036000000000000004,33.0,CCNY,New York
17198,9/4/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027353,0.037000000000000005,34.0,CCNY,New York
17202,9/3/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032353,0.046,43.0,CCNY,New York
17206,9/2/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.015294,0.025,23.0,CCNY,New York
17210,9/1/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020529,0.026000000000000002,24.0,CCNY,New York
17214,8/31/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022175999999999998,0.025,23.0,CCNY,New York
17218,8/30/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019528999999999998,0.025,23.0,CCNY,New York
17222,8/29/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025588,0.027999999999999997,26.0,CCNY,New York
17226,8/28/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029529000000000003,0.042,39.0,CCNY,New York
17230,8/27/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039412,0.049,45.0,CCNY,New York
17234,8/26/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020353,0.027999999999999997,26.0,CCNY,New York
17238,8/25/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032,0.05,46.0,CCNY,New York
17242,8/24/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040529,0.053,49.0,CCNY,New York
17246,8/23/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027000000000000003,0.04,37.0,CCNY,New York
17250,8/22/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034941,0.048,44.0,CCNY,New York
17254,8/21/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038882,0.052000000000000005,48.0,CCNY,New York
17258,8/20/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.0325,0.045,42.0,CCNY,New York
17262,8/19/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019882,0.027000000000000003,25.0,CCNY,New York
17266,8/18/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024529,0.039,36.0,CCNY,New York
17270,8/17/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031824,0.042,39.0,CCNY,New York
17274,8/16/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017588,0.019,18.0,CCNY,New York
17278,8/15/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029235,0.036000000000000004,33.0,CCNY,New York
17282,8/14/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040882,0.05,46.0,CCNY,New York
17286,8/13/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034470999999999995,0.039,36.0,CCNY,New York
17290,8/12/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037941,0.064,80.0,CCNY,New York
17294,8/11/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031176,0.045,42.0,CCNY,New York
17298,8/10/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.043941,0.07,100.0,CCNY,New York
17302,8/9/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040588,0.057,58.0,CCNY,New York
17306,8/8/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029294,0.047,44.0,CCNY,New York
17310,8/7/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040882,0.055,51.0,CCNY,New York
17314,8/6/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.043647000000000005,0.061,71.0,CCNY,New York
17318,8/5/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037643,0.052000000000000005,48.0,CCNY,New York
17322,8/4/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020353,0.027999999999999997,26.0,CCNY,New York
17326,8/3/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035176,0.05,46.0,CCNY,New York
17330,8/2/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032,0.037000000000000005,34.0,CCNY,New York
17334,8/1/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.051118000000000004,0.061,71.0,CCNY,New York
17338,7/31/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038733,0.049,45.0,CCNY,New York
17342,7/30/2020,61,135,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.047764999999999995,0.067,90.0,CCNY,New York
