,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
3514,12/13/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.008333,8.3,8,Rochester Near-Road,New York
3516,12/12/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.5125,18.6,17,Rochester Near-Road,New York
3518,12/11/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.2875,25.1,24,Rochester Near-Road,New York
3520,12/10/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.245833,24.8,23,Rochester Near-Road,New York
3522,12/9/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.4125,11.4,10,Rochester Near-Road,New York
3524,12/8/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.095833,16.8,15,Rochester Near-Road,New York
3526,12/7/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.584211,11.1,10,Rochester Near-Road,New York
3528,12/6/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.5083330000000004,5.4,5,Rochester Near-Road,New York
3530,12/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.345833,12.4,11,Rochester Near-Road,New York
3532,12/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.491667,15.1,14,Rochester Near-Road,New York
3534,12/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.1458330000000005,14.6,13,Rochester Near-Road,New York
3536,12/2/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.345833,13.0,12,Rochester Near-Road,New York
3538,12/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.55,9.1,8,Rochester Near-Road,New York
3542,11/29/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.5875,20.5,19,Rochester Near-Road,New York
3544,11/28/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.133333,7.3,7,Rochester Near-Road,New York
3546,11/27/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.7875,11.9,10,Rochester Near-Road,New York
3548,11/26/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.720833,12.8,11,Rochester Near-Road,New York
3549,11/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.229167,13.4,12,Rochester Near-Road,New York
3551,11/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.355,12.1,11,Rochester Near-Road,New York
3554,11/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.0125,10.0,9,Rochester Near-Road,New York
3556,11/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.120833,14.7,13,Rochester Near-Road,New York
3558,11/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.7208330000000003,5.1,5,Rochester Near-Road,New York
3560,11/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.6625,11.5,10,Rochester Near-Road,New York
3562,11/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.216667,14.0,13,Rochester Near-Road,New York
3564,11/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.6458330000000005,14.8,13,Rochester Near-Road,New York
3566,11/17/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.847368,10.4,9,Rochester Near-Road,New York
3568,11/16/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.0833330000000005,10.0,9,Rochester Near-Road,New York
3570,11/15/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.254167,4.8,4,Rochester Near-Road,New York
3572,11/14/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.020833,21.0,20,Rochester Near-Road,New York
3578,10/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.308696000000001,14.6,13,Rochester Near-Road,New York
3580,10/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.7875,10.7,9,Rochester Near-Road,New York
3582,10/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.991667,8.4,8,Rochester Near-Road,New York
3588,9/27/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.670833,10.1,9,Rochester Near-Road,New York
3590,9/26/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.845833,11.1,10,Rochester Near-Road,New York
3592,9/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.625,24.5,23,Rochester Near-Road,New York
3594,9/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.620833,15.3,14,Rochester Near-Road,New York
3596,9/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.883333,13.4,12,Rochester Near-Road,New York
3598,9/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.431579,14.5,13,Rochester Near-Road,New York
3600,9/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.2125,15.0,14,Rochester Near-Road,New York
3602,9/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.7916669999999995,11.4,10,Rochester Near-Road,New York
3604,9/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.658333,15.6,14,Rochester Near-Road,New York
3606,9/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.9625,7.1,7,Rochester Near-Road,New York
3608,9/17/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.7,15.5,14,Rochester Near-Road,New York
3610,9/16/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.3904760000000005,10.2,9,Rochester Near-Road,New York
3612,9/15/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.2375,12.7,11,Rochester Near-Road,New York
3615,9/13/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.1,6.0,6,Rochester Near-Road,New York
3617,9/14/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.175,11.0,10,Rochester Near-Road,New York
3618,9/12/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.5333330000000003,6.5,6,Rochester Near-Road,New York
3620,9/11/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.575,11.9,10,Rochester Near-Road,New York
3622,9/10/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.145833,6.6,6,Rochester Near-Road,New York
3624,9/9/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.8458330000000003,8.2,8,Rochester Near-Road,New York
3626,9/8/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.511111,5.0,5,Rochester Near-Road,New York
3628,9/7/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.825,4.7,4,Rochester Near-Road,New York
3630,9/6/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.1,7.2,7,Rochester Near-Road,New York
3632,9/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.483333,6.8,6,Rochester Near-Road,New York
3634,9/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.3333330000000005,10.0,9,Rochester Near-Road,New York
3636,9/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.163158,12.0,11,Rochester Near-Road,New York
3638,9/2/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.025,8.9,8,Rochester Near-Road,New York
3640,9/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.733333,10.0,9,Rochester Near-Road,New York
3642,8/31/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.279167,7.0,7,Rochester Near-Road,New York
3644,8/30/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.525,10.1,9,Rochester Near-Road,New York
3646,8/29/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.3833330000000004,3.7,3,Rochester Near-Road,New York
3648,8/28/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.6625,5.0,5,Rochester Near-Road,New York
3650,8/27/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.1,10.6,9,Rochester Near-Road,New York
3652,8/26/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.795833,5.8,5,Rochester Near-Road,New York
3654,8/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.1368419999999997,7.8,7,Rochester Near-Road,New York
3656,8/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.341667,10.0,9,Rochester Near-Road,New York
3658,8/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.225,12.8,11,Rochester Near-Road,New York
3660,8/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.366667,11.5,10,Rochester Near-Road,New York
3662,8/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.289474,6.7,6,Rochester Near-Road,New York
3664,8/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.891667,13.7,12,Rochester Near-Road,New York
3666,8/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.2125,10.1,9,Rochester Near-Road,New York
3668,8/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.491667,7.6,7,Rochester Near-Road,New York
3669,8/17/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.075,12.7,11,Rochester Near-Road,New York
3671,8/16/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.483333,8.3,8,Rochester Near-Road,New York
3674,8/15/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.075,9.6,8,Rochester Near-Road,New York
3676,8/14/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.595833,21.6,20,Rochester Near-Road,New York
3678,8/13/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.8125,11.9,10,Rochester Near-Road,New York
3680,8/12/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.716667,16.0,15,Rochester Near-Road,New York
3683,8/10/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.1,12.4,11,Rochester Near-Road,New York
3685,8/11/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.858333,10.2,9,Rochester Near-Road,New York
3686,8/9/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.6875,4.6,4,Rochester Near-Road,New York
3688,8/8/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.679167,10.1,9,Rochester Near-Road,New York
3690,8/7/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.875,15.2,14,Rochester Near-Road,New York
3692,8/6/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.1125,11.3,10,Rochester Near-Road,New York
3694,8/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.0416669999999995,6.7,6,Rochester Near-Road,New York
3696,8/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.754167,13.8,12,Rochester Near-Road,New York
3698,8/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.673684,16.7,15,Rochester Near-Road,New York
3700,8/2/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.6833330000000002,3.6,3,Rochester Near-Road,New York
3702,8/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.5125,10.4,9,Rochester Near-Road,New York
3704,7/31/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.191667,13.0,12,Rochester Near-Road,New York
3706,7/30/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.641667,16.2,15,Rochester Near-Road,New York
3708,7/29/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.379167,10.0,9,Rochester Near-Road,New York
3714,7/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.3875,12.4,11,Rochester Near-Road,New York
3716,7/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.2578949999999995,15.0,14,Rochester Near-Road,New York
3718,7/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.543478,10.5,9,Rochester Near-Road,New York
3720,7/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.2875,11.9,10,Rochester Near-Road,New York
3722,7/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.745833,7.7,7,Rochester Near-Road,New York
3724,7/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.9041669999999997,9.0,8,Rochester Near-Road,New York
3726,7/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.595833,2.4,2,Rochester Near-Road,New York
3728,7/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.745833,7.6,7,Rochester Near-Road,New York
3738,7/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.454167,11.9,10,Rochester Near-Road,New York
3740,7/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.6166669999999996,8.3,8,Rochester Near-Road,New York
3742,7/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.9708330000000003,8.3,8,Rochester Near-Road,New York
3745,7/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.854167,13.7,12,Rochester Near-Road,New York
3747,7/2/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.2083330000000005,10.1,9,Rochester Near-Road,New York
3748,6/30/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.9041669999999997,3.5,3,Rochester Near-Road,New York
3750,6/29/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.321053,7.6,7,Rochester Near-Road,New York
3752,6/28/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.066667,7.3,7,Rochester Near-Road,New York
3754,6/27/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.9291669999999996,5.0,5,Rochester Near-Road,New York
3756,6/26/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.6666669999999995,8.5,8,Rochester Near-Road,New York
3758,6/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.4166669999999995,9.0,8,Rochester Near-Road,New York
3760,6/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.3625,6.0,6,Rochester Near-Road,New York
3762,6/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.845833,8.3,8,Rochester Near-Road,New York
3764,6/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.794444,9.4,8,Rochester Near-Road,New York
3766,6/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.9458330000000004,9.0,8,Rochester Near-Road,New York
3768,6/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.5083330000000004,9.3,8,Rochester Near-Road,New York
3770,6/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.6458330000000005,8.5,8,Rochester Near-Road,New York
3772,6/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.366667,12.9,11,Rochester Near-Road,New York
3774,6/17/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.7291669999999995,12.2,11,Rochester Near-Road,New York
3776,6/16/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.0631580000000005,9.9,8,Rochester Near-Road,New York
3778,6/15/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.15,11.7,10,Rochester Near-Road,New York
3780,6/14/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.941667,8.9,8,Rochester Near-Road,New York
3782,6/13/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.591667,5.6,5,Rochester Near-Road,New York
3784,6/12/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.5625,9.1,8,Rochester Near-Road,New York
3786,6/11/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.745833,6.5,6,Rochester Near-Road,New York
3788,6/10/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.320833,13.6,12,Rochester Near-Road,New York
3790,6/9/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.826316,12.3,11,Rochester Near-Road,New York
3792,6/8/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.7208330000000003,8.1,8,Rochester Near-Road,New York
3794,6/7/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.9875,7.7,7,Rochester Near-Road,New York
3796,6/6/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.525,3.3,3,Rochester Near-Road,New York
3798,6/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.325,7.9,7,Rochester Near-Road,New York
3800,6/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.25,9.8,8,Rochester Near-Road,New York
3802,6/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.441667,11.1,10,Rochester Near-Road,New York
3804,6/2/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.626316,12.5,11,Rochester Near-Road,New York
3806,6/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.5875,8.1,8,Rochester Near-Road,New York
3808,5/31/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.391667,3.6,3,Rochester Near-Road,New York
3809,5/30/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.2208330000000003,4.1,4,Rochester Near-Road,New York
3811,5/29/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.495833,8.9,8,Rochester Near-Road,New York
3814,5/28/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.2,9.2,8,Rochester Near-Road,New York
3816,5/27/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.731579,8.3,8,Rochester Near-Road,New York
3818,5/26/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.466667,12.6,11,Rochester Near-Road,New York
3820,5/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.4625,9.3,8,Rochester Near-Road,New York
3822,5/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.275,5.8,5,Rochester Near-Road,New York
3824,5/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.383333,19.3,18,Rochester Near-Road,New York
3826,5/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.754167,8.9,8,Rochester Near-Road,New York
3828,5/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.7,14.5,13,Rochester Near-Road,New York
3830,5/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.1,11.1,10,Rochester Near-Road,New York
3832,5/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.9947369999999998,6.5,6,Rochester Near-Road,New York
3834,5/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.075,7.6,7,Rochester Near-Road,New York
3836,5/17/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.6,8.4,8,Rochester Near-Road,New York
3838,5/16/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.65,7.1,7,Rochester Near-Road,New York
3840,5/15/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.625,12.1,11,Rochester Near-Road,New York
3842,5/14/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.6375,20.8,19,Rochester Near-Road,New York
3844,5/13/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.841667,16.8,15,Rochester Near-Road,New York
3846,5/12/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.795833,12.9,11,Rochester Near-Road,New York
3848,5/11/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.9263160000000004,7.9,7,Rochester Near-Road,New York
3850,5/10/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.791667,8.4,8,Rochester Near-Road,New York
3852,5/9/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.191667,3.7,3,Rochester Near-Road,New York
3854,5/8/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.7173910000000006,11.3,10,Rochester Near-Road,New York
3856,5/7/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.429167,12.0,11,Rochester Near-Road,New York
3858,5/6/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.054167,25.0,24,Rochester Near-Road,New York
3860,5/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.389474,20.2,19,Rochester Near-Road,New York
3862,5/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.5625,6.4,6,Rochester Near-Road,New York
3865,5/2/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.116667,9.2,8,Rochester Near-Road,New York
3867,5/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.395833,4.7,4,Rochester Near-Road,New York
3868,5/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.554167,7.8,7,Rochester Near-Road,New York
3870,4/30/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.383333,9.6,8,Rochester Near-Road,New York
3872,4/29/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.4083330000000003,7.0,7,Rochester Near-Road,New York
3874,4/28/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.205263,19.0,18,Rochester Near-Road,New York
3876,4/27/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.7,12.5,11,Rochester Near-Road,New York
3878,4/26/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.829167,4.8,4,Rochester Near-Road,New York
3880,4/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.983333,23.2,22,Rochester Near-Road,New York
3882,4/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.658333,9.9,8,Rochester Near-Road,New York
3884,4/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.742105,22.1,21,Rochester Near-Road,New York
3886,4/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.475,9.8,8,Rochester Near-Road,New York
3888,4/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.175,9.5,8,Rochester Near-Road,New York
3890,4/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.570833,20.4,19,Rochester Near-Road,New York
3892,4/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.425,4.4,4,Rochester Near-Road,New York
3894,4/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.083333,6.0,6,Rochester Near-Road,New York
3896,4/17/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.775,11.3,10,Rochester Near-Road,New York
3898,4/16/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.629167,10.5,9,Rochester Near-Road,New York
3900,4/15/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.2875,14.4,13,Rochester Near-Road,New York
3902,4/14/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.442105,7.6,7,Rochester Near-Road,New York
3904,4/13/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.329167,3.8,3,Rochester Near-Road,New York
3906,4/12/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.7291669999999995,18.3,17,Rochester Near-Road,New York
3908,4/11/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.079167,10.9,9,Rochester Near-Road,New York
3910,4/10/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.0625,4.7,4,Rochester Near-Road,New York
3912,4/9/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.4375,18.6,17,Rochester Near-Road,New York
3914,4/8/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.225,14.7,13,Rochester Near-Road,New York
3916,4/7/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.158333,25.2,24,Rochester Near-Road,New York
3918,4/6/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.933333,15.0,14,Rochester Near-Road,New York
