,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
774,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-20,Percent relative humidity,None,24,100.0,Y,48.291667,62.0,5,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
775,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-19,Percent relative humidity,None,24,100.0,Y,67.708333,92.0,2,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
776,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-18,Percent relative humidity,None,24,100.0,Y,67.416667,94.0,21,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
777,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-17,Percent relative humidity,None,24,100.0,Y,41.958333,53.0,3,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
778,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-16,Percent relative humidity,None,24,100.0,Y,67.791667,93.0,3,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
779,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-15,Percent relative humidity,None,24,100.0,Y,76.958333,94.0,2,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
780,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-14,Percent relative humidity,None,24,100.0,Y,87.333333,93.0,3,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
781,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-13,Percent relative humidity,None,24,100.0,Y,81.583333,91.0,23,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
782,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-12,Percent relative humidity,None,24,100.0,Y,66.708333,93.0,3,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
783,36,119,2004,62201,1,41.05192,-73.76366,WGS84,Relative Humidity ,1 HOUR,,2020-01-11,Percent relative humidity,None,24,100.0,Y,81.333333,91.0,6,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,WHITE PLAINS,"WHITE PLAINS PUMP STATION,  240 ORCHARD STREET",New York,Westchester,White Plains,35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-31
