,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
36,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/13/2020,Parts per million,None,24,100,Y,0.329167,0.5,0,6,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
37,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/13/2020,Parts per million,None,24,100,Y,0.299542,0.414,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
38,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/12/2020,Parts per million,None,24,100,Y,0.729167,1.1,7,13,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
39,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/12/2020,Parts per million,None,24,100,Y,0.692208,1.924,4,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
40,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/11/2020,Parts per million,None,24,100,Y,0.691667,1.1,8,13,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
41,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/11/2020,Parts per million,None,24,100,Y,0.72775,1.721,8,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
42,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/10/2020,Parts per million,None,24,100,Y,0.270833,0.4,23,5,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
43,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/10/2020,Parts per million,None,24,100,Y,0.289667,0.573,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
44,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/9/2020,Parts per million,None,24,100,Y,0.275,0.3,6,3,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
45,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/9/2020,Parts per million,None,24,100,Y,0.306833,0.373,6,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
46,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/8/2020,Parts per million,None,24,100,Y,0.2,0.2,0,2,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
47,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/8/2020,Parts per million,None,24,100,Y,0.179583,0.257,18,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
48,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/7/2020,Parts per million,None,24,100,Y,0.229167,0.3,7,3,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
49,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/7/2020,Parts per million,None,22,92,Y,0.225864,0.434,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
50,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/6/2020,Parts per million,None,24,100,Y,0.2,0.2,0,2,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
51,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/6/2020,Parts per million,None,24,100,Y,0.17525,0.213,21,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
52,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/5/2020,Parts per million,None,24,100,Y,0.2625,0.4,2,5,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
53,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/5/2020,Parts per million,None,24,100,Y,0.2285,0.415,2,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
